"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 12월 31일","0.04495","0.04557","0.04575","0.04476","310.04M","-1.38%"
"2019년 12월 30일","0.04558","0.04616","0.04668","0.04538","325.83M","-1.26%"
"2019년 12월 29일","0.04616","0.04589","0.04649","0.04575","331.96M","0.59%"
"2019년 12월 28일","0.04589","0.04580","0.04649","0.04572","306.16M","0.20%"
"2019년 12월 27일","0.04580","0.04468","0.04604","0.04411","315.19M","2.49%"
"2019년 12월 26일","0.04468","0.04434","0.04561","0.04406","280.64M","0.77%"
"2019년 12월 25일","0.04434","0.04503","0.04504","0.04365","235.19M","-1.55%"
"2019년 12월 24일","0.04503","0.04497","0.04576","0.04448","281.86M","0.15%"
"2019년 12월 23일","0.04497","0.04719","0.04743","0.04456","411.85M","-4.72%"
"2019년 12월 22일","0.04719","0.04540","0.04721","0.04525","350.16M","3.94%"
"2019년 12월 21일","0.04541","0.04623","0.04641","0.04534","296.18M","-1.78%"
"2019년 12월 20일","0.04623","0.04515","0.04650","0.04465","432.15M","2.41%"
"2019년 12월 19일","0.04514","0.04651","0.04695","0.04451","463.97M","-2.95%"
"2019년 12월 18일","0.04651","0.04314","0.04765","0.04215","618.65M","7.82%"
"2019년 12월 17일","0.04314","0.04706","0.04711","0.04217","722.56M","-8.33%"
"2019년 12월 16일","0.04706","0.05101","0.05114","0.04673","410.04M","-7.74%"
"2019년 12월 15일","0.05101","0.05091","0.05142","0.05032","256.47M","0.16%"
"2019년 12월 14일","0.05093","0.05268","0.05286","0.05019","299.73M","-3.33%"
"2019년 12월 13일","0.05268","0.05199","0.05301","0.05186","305.70M","1.26%"
"2019년 12월 12일","0.05203","0.05282","0.05330","0.05141","498.43M","-1.46%"
"2019년 12월 11일","0.05280","0.05315","0.05374","0.05238","708.63M","-0.63%"
"2019년 12월 10일","0.05313","0.05465","0.05465","0.05241","283.55M","-2.78%"
"2019년 12월 09일","0.05465","0.05580","0.05601","0.05410","200.26M","-2.05%"
"2019년 12월 08일","0.05580","0.05548","0.05597","0.05483","173.07M","0.57%"
"2019년 12월 07일","0.05548","0.05536","0.05612","0.05535","186.34M","0.20%"
"2019년 12월 06일","0.05537","0.05536","0.05579","0.05424","221.40M","0.02%"
"2019년 12월 05일","0.05536","0.05475","0.05563","0.05369","253.10M","1.11%"
"2019년 12월 04일","0.05475","0.05537","0.05626","0.05372","334.78M","-0.89%"
"2019년 12월 03일","0.05524","0.05576","0.05635","0.05496","247.53M","-0.92%"
"2019년 12월 02일","0.05576","0.05718","0.05730","0.05535","198.70M","-2.49%"
"2019년 12월 01일","0.05718","0.05733","0.05763","0.05518","277.15M","-0.25%"
"2019년 11월 30일","0.05733","0.05903","0.05946","0.05670","229.62M","-2.89%"
"2019년 11월 29일","0.05903","0.05791","0.05988","0.05790","255.89M","1.92%"
"2019년 11월 28일","0.05792","0.05864","0.05898","0.05742","220.63M","-1.22%"
"2019년 11월 27일","0.05863","0.05751","0.05940","0.05515","350.05M","1.94%"
"2019년 11월 26일","0.05752","0.05730","0.05812","0.05651","272.65M","0.38%"
"2019년 11월 25일","0.05730","0.05545","0.05953","0.05315","426.06M","3.32%"
"2019년 11월 24일","0.05546","0.06144","0.06187","0.05526","376.49M","-9.72%"
"2019년 11월 23일","0.06144","0.05934","0.06205","0.05773","410.76M","3.53%"
"2019년 11월 22일","0.05934","0.06072","0.06080","0.05331","542.78M","-2.26%"
"2019년 11월 21일","0.06072","0.06400","0.06403","0.05758","389.41M","-5.11%"
"2019년 11월 20일","0.06399","0.06484","0.06612","0.06377","245.53M","-1.32%"
"2019년 11월 19일","0.06484","0.06702","0.06702","0.06342","336.03M","-3.24%"
"2019년 11월 18일","0.06702","0.07158","0.07159","0.06468","359.24M","-6.38%"
"2019년 11월 17일","0.07158","0.07132","0.07290","0.06888","184.13M","0.37%"
"2019년 11월 16일","0.07132","0.07207","0.07225","0.06851","184.75M","-1.05%"
"2019년 11월 15일","0.07207","0.07419","0.07501","0.07087","289.90M","-2.85%"
"2019년 11월 14일","0.07419","0.07535","0.07603","0.07241","282.95M","-1.55%"
"2019년 11월 13일","0.07535","0.07606","0.07690","0.07486","342.38M","-0.94%"
"2019년 11월 12일","0.07606","0.08002","0.08239","0.07485","586.86M","-4.95%"
"2019년 11월 11일","0.08002","0.07905","0.08104","0.07635","441.98M","1.24%"
"2019년 11월 10일","0.07904","0.07317","0.08036","0.07291","606.63M","8.05%"
"2019년 11월 09일","0.07316","0.07116","0.07365","0.07073","216.81M","2.80%"
"2019년 11월 08일","0.07116","0.07427","0.07690","0.06901","513.18M","-4.18%"
"2019년 11월 07일","0.07427","0.07695","0.07704","0.07317","682.01M","-3.48%"
"2019년 11월 06일","0.07695","0.08302","0.08346","0.07667","714.79M","-7.25%"
"2019년 11월 05일","0.08296","0.07826","0.08617","0.07775","1.48B","6.05%"
"2019년 11월 04일","0.07823","0.06872","0.07823","0.06760","582.26M","13.83%"
"2019년 11월 03일","0.06872","0.07125","0.07195","0.06795","534.02M","-3.54%"
"2019년 11월 02일","0.07124","0.06905","0.07126","0.06879","601.40M","3.18%"
"2019년 11월 01일","0.06905","0.06506","0.07215","0.06467","954.61M","6.13%"
"2019년 10월 31일","0.06506","0.06389","0.06509","0.06210","489.90M","1.80%"
"2019년 10월 30일","0.06391","0.06668","0.06714","0.06276","552.90M","-4.16%"
"2019년 10월 29일","0.06668","0.06451","0.06939","0.06444","634.36M","3.30%"
"2019년 10월 28일","0.06455","0.06513","0.06890","0.06448","679.45M","-0.92%"
"2019년 10월 27일","0.06514","0.06264","0.06559","0.06193","611.63M","3.99%"
"2019년 10월 26일","0.06264","0.06435","0.06728","0.06183","665.63M","-2.66%"
"2019년 10월 25일","0.06435","0.05967","0.06562","0.05912","476.26M","7.90%"
"2019년 10월 24일","0.05964","0.05980","0.06160","0.05853","295.66M","-0.26%"
"2019년 10월 23일","0.05980","0.06323","0.06347","0.05705","374.25M","-5.42%"
"2019년 10월 22일","0.06323","0.06391","0.06477","0.06310","225.39M","-1.10%"
"2019년 10월 21일","0.06393","0.06321","0.06410","0.06275","191.56M","1.14%"
"2019년 10월 20일","0.06320","0.06244","0.06386","0.06179","191.63M","1.22%"
"2019년 10월 19일","0.06244","0.06301","0.06378","0.06227","182.50M","-0.89%"
"2019년 10월 18일","0.06300","0.06505","0.06507","0.06193","274.84M","-3.15%"
"2019년 10월 17일","0.06505","0.06172","0.06511","0.06106","358.10M","5.40%"
"2019년 10월 16일","0.06172","0.06378","0.06468","0.06080","298.05M","-3.26%"
"2019년 10월 15일","0.06380","0.06603","0.06674","0.06240","427.37M","-3.37%"
"2019년 10월 14일","0.06603","0.06131","0.06631","0.06105","312.74M","7.69%"
"2019년 10월 13일","0.06131","0.06148","0.06331","0.06042","208.18M","-0.27%"
"2019년 10월 12일","0.06148","0.05963","0.06234","0.05963","248.82M","3.09%"
"2019년 10월 11일","0.05964","0.06140","0.06293","0.05911","361.90M","-2.87%"
"2019년 10월 10일","0.06140","0.06304","0.06341","0.06077","461.87M","-2.61%"
"2019년 10월 09일","0.06305","0.06232","0.06509","0.06113","789.61M","1.17%"
"2019년 10월 08일","0.06232","0.06234","0.06382","0.06066","705.86M","-0.04%"
"2019년 10월 07일","0.06234","0.05867","0.06334","0.05789","759.73M","6.25%"
"2019년 10월 06일","0.05867","0.05859","0.05958","0.05733","483.47M","0.17%"
"2019년 10월 05일","0.05857","0.05907","0.05994","0.05778","283.46M","-0.84%"
"2019년 10월 04일","0.05907","0.05793","0.05994","0.05726","255.56M","1.96%"
"2019년 10월 03일","0.05793","0.05971","0.06113","0.05737","228.07M","-2.49%"
"2019년 10월 02일","0.05942","0.05872","0.06050","0.05756","249.14M","1.18%"
"2019년 10월 01일","0.05872","0.06144","0.06238","0.05804","309.84M","-4.42%"
"2019년 09월 30일","0.06144","0.05702","0.06280","0.05609","409.49M","7.75%"
"2019년 09월 29일","0.05702","0.05791","0.05891","0.05611","242.55M","-1.52%"
"2019년 09월 28일","0.05790","0.05865","0.05924","0.05663","328.87M","-1.25%"
"2019년 09월 27일","0.05864","0.05847","0.05926","0.05628","432.43M","0.29%"
"2019년 09월 26일","0.05847","0.05711","0.06194","0.05397","787.71M","2.41%"
"2019년 09월 25일","0.05709","0.05365","0.05974","0.05227","615.25M","6.45%"
"2019년 09월 24일","0.05363","0.06349","0.06485","0.05268","825.34M","-15.52%"
"2019년 09월 23일","0.06349","0.06837","0.06905","0.06330","567.74M","-7.14%"
"2019년 09월 22일","0.06837","0.06966","0.06987","0.06669","469.58M","-1.88%"
"2019년 09월 21일","0.06967","0.07213","0.07382","0.06952","594.45M","-3.41%"
"2019년 09월 20일","0.07213","0.08128","0.08128","0.07072","903.54M","-11.26%"
"2019년 09월 19일","0.08128","0.08276","0.08960","0.07425","1.41B","-1.78%"
"2019년 09월 18일","0.08276","0.06357","0.09027","0.06352","1.34B","30.19%"
"2019년 09월 17일","0.06357","0.05861","0.06632","0.05808","409.76M","8.45%"
"2019년 09월 16일","0.05861","0.05822","0.05893","0.05806","201.43M","0.67%"
"2019년 09월 15일","0.05822","0.05872","0.05890","0.05812","160.20M","-0.85%"
"2019년 09월 14일","0.05872","0.05793","0.05913","0.05729","273.03M","1.44%"
"2019년 09월 13일","0.05788","0.05835","0.05881","0.05749","223.56M","-0.76%"
"2019년 09월 12일","0.05833","0.05863","0.05885","0.05771","188.56M","-0.52%"
"2019년 09월 11일","0.05863","0.05969","0.06010","0.05819","187.71M","-1.75%"
"2019년 09월 10일","0.05968","0.06026","0.06101","0.05917","223.21M","-0.96%"
"2019년 09월 09일","0.06026","0.06091","0.06164","0.05943","283.89M","-1.07%"
"2019년 09월 08일","0.06091","0.06062","0.06180","0.06005","212.13M","0.48%"
"2019년 09월 07일","0.06062","0.05814","0.06123","0.05785","209.69M","4.27%"
"2019년 09월 06일","0.05814","0.06027","0.06106","0.05786","226.31M","-3.53%"
"2019년 09월 05일","0.06027","0.06170","0.06206","0.06007","193.74M","-2.32%"
"2019년 09월 04일","0.06170","0.06310","0.06323","0.06118","181.65M","-2.21%"
"2019년 09월 03일","0.06310","0.06301","0.06421","0.06240","198.04M","0.13%"
"2019년 09월 02일","0.06301","0.06206","0.06353","0.06107","178.93M","1.52%"
"2019년 09월 01일","0.06206","0.06196","0.06253","0.06097","156.18M","0.16%"
"2019년 08월 31일","0.06196","0.06189","0.06252","0.06047","152.18M","0.09%"
"2019년 08월 30일","0.06190","0.06183","0.06328","0.06126","169.80M","0.12%"
"2019년 08월 29일","0.06183","0.06383","0.06384","0.06046","190.48M","-3.14%"
"2019년 08월 28일","0.06383","0.06856","0.06859","0.06361","205.74M","-6.91%"
"2019년 08월 27일","0.06856","0.06981","0.07082","0.06757","145.66M","-1.78%"
"2019년 08월 26일","0.06981","0.06937","0.07146","0.06907","185.45M","0.63%"
"2019년 08월 25일","0.06937","0.07034","0.07180","0.06829","211.85M","-1.40%"
"2019년 08월 24일","0.07035","0.06900","0.07088","0.06757","218.97M","1.95%"
"2019년 08월 23일","0.06900","0.06845","0.06900","0.06734","197.31M","0.82%"
"2019년 08월 22일","0.06844","0.06691","0.06956","0.06555","222.88M","2.28%"
"2019년 08월 21일","0.06692","0.06961","0.07144","0.06586","184.54M","-3.84%"
"2019년 08월 20일","0.06959","0.07247","0.07416","0.06874","162.70M","-3.97%"
"2019년 08월 19일","0.07247","0.07207","0.07389","0.07011","144.04M","0.55%"
"2019년 08월 18일","0.07207","0.06839","0.07207","0.06741","169.71M","5.39%"
"2019년 08월 17일","0.06839","0.06876","0.07172","0.06677","163.14M","-0.55%"
"2019년 08월 16일","0.06876","0.07066","0.07146","0.06747","213.13M","-3.35%"
"2019년 08월 15일","0.07115","0.06977","0.07171","0.06661","282.83M","1.96%"
"2019년 08월 14일","0.06978","0.07437","0.07552","0.06776","289.36M","-6.17%"
"2019년 08월 13일","0.07437","0.07535","0.07667","0.07298","176.41M","-1.32%"
"2019년 08월 12일","0.07537","0.07863","0.07870","0.07526","168.86M","-4.18%"
"2019년 08월 11일","0.07866","0.07393","0.08002","0.07382","237.86M","6.44%"
