"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 05월 13일","122.67","122.63","122.85","122.33","11.13M","1.02%"
"2019년 05월 10일","121.43","121.41","121.73","121.30","4.59M","0.19%"
"2019년 05월 09일","121.20","120.96","121.62","120.86","5.02M","0.24%"
"2019년 05월 08일","120.91","121.54","121.54","120.77","4.18M","-0.25%"
"2019년 05월 07일","121.21","121.02","121.42","120.91","4.01M","0.33%"
"2019년 05월 06일","120.81","120.61","121.12","120.54","3.48M","0.13%"
"2019년 05월 03일","120.65","120.56","121.08","120.47","8.41M","0.59%"
"2019년 05월 02일","119.94","119.69","120.11","119.54","6.76M","-0.38%"
"2019년 05월 01일","120.40","121.03","121.55","120.18","12.33M","-0.66%"
"2019년 04월 30일","121.20","120.89","121.36","120.85","4.76M","0.31%"
"2019년 04월 29일","120.83","120.88","120.91","120.67","4.47M","-0.44%"
"2019년 04월 26일","121.37","121.26","121.67","121.22","6.02M","0.66%"
"2019년 04월 25일","120.57","120.72","121.10","120.50","4.84M","0.08%"
"2019년 04월 24일","120.47","120.06","120.72","120.04","4.17M","0.29%"
"2019년 04월 23일","120.12","119.67","120.20","119.55","5.57M","-0.21%"
"2019년 04월 22일","120.37","120.46","120.50","120.27","2.25M","0.00%"
"2019년 04월 18일","120.37","120.24","120.54","120.15","4.09M","0.07%"
"2019년 04월 17일","120.28","120.46","120.51","120.19","4.69M","-0.19%"
"2019년 04월 16일","120.51","120.38","120.63","120.19","10.10M","-0.90%"
"2019년 04월 15일","121.60","121.20","121.82","121.09","4.25M","-0.19%"
"2019년 04월 12일","121.83","121.96","122.31","121.80","5.27M","-0.10%"
"2019년 04월 11일","121.95","122.54","122.75","121.79","11.69M","-1.28%"
"2019년 04월 10일","123.53","123.22","123.77","123.19","6.34M","0.31%"
"2019년 04월 09일","123.15","123.26","123.35","123.03","4.65M","0.52%"
"2019년 04월 08일","122.51","122.97","123.02","122.40","4.27M","0.43%"
"2019년 04월 05일","121.98","121.88","122.13","121.66","5.11M","-0.11%"
"2019년 04월 04일","122.11","121.10","122.24","120.96","7.51M","0.25%"
"2019년 04월 03일","121.80","121.73","122.01","121.67","6.15M","-0.15%"
"2019년 04월 02일","121.98","121.72","122.01","121.68","4.47M","0.37%"
"2019년 04월 01일","121.53","122.40","122.43","121.46","13.56M","-0.39%"
"2019년 03월 29일","122.01","122.64","122.75","122.01","7.09M","0.09%"
"2019년 03월 28일","121.90","122.28","122.36","121.70","11.88M","-1.42%"
"2019년 03월 27일","123.65","124.35","124.38","123.56","6.60M","-0.52%"
"2019년 03월 26일","124.30","124.48","124.51","124.07","5.06M","-0.50%"
"2019년 03월 25일","124.92","124.56","125.11","124.48","7.29M","0.77%"
"2019년 03월 22일","123.97","123.93","124.22","123.73","5.87M","0.23%"
"2019년 03월 21일","123.68","124.36","124.37","123.11","7.74M","-0.40%"
"2019년 03월 20일","124.18","123.66","124.42","122.65","11.30M","0.65%"
"2019년 03월 19일","123.38","123.72","123.79","123.34","6.56M","0.28%"
"2019년 03월 18일","123.04","123.30","123.40","122.89","7.78M","0.06%"
"2019년 03월 15일","122.97","123.06","123.40","122.91","9.41M","0.46%"
"2019년 03월 14일","122.41","122.33","122.55","122.12","6.78M","-1.15%"
"2019년 03월 13일","123.84","123.56","123.88","123.42","7.38M","0.70%"
"2019년 03월 12일","122.98","122.54","123.03","122.40","6.29M","0.61%"
"2019년 03월 11일","122.24","122.52","122.54","121.92","6.71M","-0.49%"
"2019년 03월 08일","122.84","122.70","122.89","122.37","10.43M","1.09%"
"2019년 03월 07일","121.51","121.27","121.71","121.18","6.09M","-0.08%"
"2019년 03월 06일","121.61","121.43","121.64","121.26","4.82M","-0.09%"
"2019년 03월 05일","121.72","121.38","121.73","121.03","7.12M","0.13%"
"2019년 03월 04일","121.56","121.56","121.85","121.18","10.27M","-0.26%"
"2019년 03월 01일","121.88","123.48","123.96","121.87","16.41M","-1.70%"
"2019년 02월 28일","123.99","124.71","124.71","123.98","7.81M","-0.56%"
"2019년 02월 27일","124.69","125.17","125.23","124.40","7.94M","-0.71%"
"2019년 02월 26일","125.58","125.33","125.62","125.05","5.15M","0.17%"
"2019년 02월 25일","125.37","125.78","125.90","125.23","4.88M","-0.10%"
"2019년 02월 22일","125.50","125.53","125.95","125.39","5.44M","0.36%"
"2019년 02월 21일","125.05","126.15","126.22","125.05","8.63M","-1.13%"
"2019년 02월 20일","126.48","127.00","127.21","126.31","8.89M","-0.17%"
"2019년 02월 19일","126.70","125.98","126.79","125.93","15.61M","1.52%"
"2019년 02월 15일","124.80","124.59","125.00","124.18","12.19M","0.60%"
"2019년 02월 14일","124.06","123.84","124.20","123.53","6.28M","0.56%"
"2019년 02월 13일","123.37","123.84","124.55","123.31","7.64M","-0.40%"
"2019년 02월 12일","123.86","123.96","124.03","123.61","4.27M","0.21%"
"2019년 02월 11일","123.60","123.19","123.82","123.19","4.82M","-0.49%"
"2019년 02월 08일","124.21","124.05","124.33","123.98","4.24M","0.38%"
"2019년 02월 07일","123.74","123.80","123.95","123.44","5.94M","0.24%"
"2019년 02월 06일","123.44","124.16","124.19","123.40","6.60M","-0.68%"
"2019년 02월 05일","124.28","124.29","124.42","124.05","6.29M","0.26%"
"2019년 02월 04일","123.96","123.99","124.29","123.82","6.88M","-0.43%"
