,AED,AUD,BHD,CAD,CHF,CNH,DKK,EUR,GBP,HKD,IDR(100),JPY(100),KWD,MYR,NOK,NZD,SAR,SEK,SGD,THB,USD,BITCOIN,TETHER,KOSPI200,KOSDAQ,SAMSUNG,S&P500,DOWJONES,NASDAQ,MICROSOFT,APPLE,US_LIBOR,KOR_LIBOR,US_BOND_RATE_1YEARS,US_BOND_RATE_2YEARS,US_BOND_RATE_10YEARS,HYUNDAI_CAR,IEF_US,GLD_US,HSI,NAVER,SK_HYNIX,AMAZON,TESLA,NIKKEI,FTSE,ETHEREUM,ETHEREUM_CLASSIC,EOS,RIPPLE,STELLA
2019-01-29,304.07,799.76,2962.44,842.15,1125.91,165.63,170.97,1276.56,1469.0,142.35,7.94,1022.19,3684.92,271.75,131.23,762.62,297.8,123.35,825.13,825.13,1116.9,3414.8,0.9997779096563684,283.0,710.99,45500.0,2640.0,24579.96,7028.29,102.94,154.68,2.74438,1.85,2.591,2.573,2.71,128000.0,33.1,123.98,27531.68,136000.0,73400.0,1593.88,297.46,20664.64,6833.93,104.79,3.9192,2.2579,0.2871,0.08224
2019-01-30,304.4,799.94,2965.63,842.51,1124.17,165.6,171.21,1278.49,1462.53,142.5,7.93,1021.8,3687.18,271.91,131.58,763.94,298.12,123.32,826.97,826.97,1118.1,3460.0,0.9998652924408566,286.62,715.3,46400.0,2681.05,25014.86,7183.08,106.38,165.25,2.73625,1.85,2.5839999999999996,2.51,2.678,129500.0,33.45,124.69,27642.85,136000.0,75900.0,1670.43,308.77,20556.54,6941.63,108.52,3.9237,2.3284,0.3211,0.08534
2019-01-31,304.15,809.47,2963.24,849.84,1123.89,165.89,171.87,1283.05,1465.49,142.43,7.91,1024.81,3683.97,271.99,132.65,770.2,297.88,123.62,829.4,829.4,1117.2,3437.2,0.9993943084924772,285.89,716.86,46150.0,2704.1,24999.67,7281.74,104.43,166.44,2.7375,1.86,2.552,2.464,2.633,129500.0,34.25,124.75,27942.47,136000.0,73900.0,1718.73,307.02,20773.49,6968.85,106.71,4.101,2.3082,0.3089,0.08146
2019-02-01,302.63,808.19,2948.38,847.06,1118.2,165.55,170.45,1272.5,1457.09,141.67,7.96,1021.36,3669.86,271.39,131.84,768.62,296.38,122.91,825.85,825.85,1111.6,3467.9,0.9998446105845996,285.79,716.92,46350.0,2706.53,25063.89,7263.87,102.78,166.52,2.73263,1.86,2.5669999999999997,2.506,2.6839999999999997,129500.0,34.12,124.5,27930.74,133500.0,75900.0,1626.23,312.21,20788.39,7020.22,106.98,3.9033,2.3314,0.3064,0.08108
2019-02-08,305.84,797.45,2979.84,844.09,1120.6,165.75,170.71,1274.05,1454.63,143.15,8.04,1023.09,3700.02,275.75,130.68,757.51,299.55,121.33,827.89,827.89,1123.4,3661.7,0.999281449952631,281.49,728.74,44800.0,2707.88,25106.33,7298.2,105.67,170.41,2.69775,1.86,2.535,2.467,2.634,125500.0,33.67,124.21,27946.32,126000.0,73500.0,1588.22,305.8,20333.17,7071.18,119.23,4.1307,2.7234,0.3121,0.08154
2019-02-12,306.14,793.84,2982.76,845.49,1119.91,165.8,169.91,1267.99,1445.77,143.29,8.01,1018.25,3700.72,276.12,129.04,756.73,299.85,120.84,826.14,826.14,1124.5,3632.0,0.9999820899194732,283.69,730.58,46050.0,2744.73,25425.76,7414.62,106.89,170.89,2.6928799999999997,1.86,2.545,2.504,2.6860000000000004,128500.0,35.23,123.86,28171.33,123500.0,75900.0,1638.01,311.81,20864.21,7133.14,122.64,4.0695,2.9493,0.3052,0.07732
2019-02-13,306.17,798.3,2984.45,850.04,1117.73,165.47,170.79,1274.57,1450.23,143.29,7.99,1018.15,3699.71,275.74,130.1,758.09,299.87,121.52,829.01,829.01,1124.6,3611.5,1.0004222361574286,284.97,739.91,46200.0,2753.03,25543.27,7420.38,106.81,170.18,2.68375,1.86,2.55,2.537,2.7089999999999996,124500.0,34.94,123.37,28497.59,125000.0,76200.0,1640.0,308.17,21144.48,7190.84,122.22,4.1054,2.8624,0.3038,0.07635
2019-02-14,305.38,794.89,2976.83,845.86,1111.36,165.73,169.26,1262.98,1441.44,142.93,7.98,1010.77,3691.87,275.43,129.49,762.87,299.08,120.97,824.84,824.84,1121.7,3592.6,1.0006114880464378,288.68,742.27,47500.0,2745.73,25439.39,7426.95,106.9,170.8,2.69388,1.86,2.532,2.496,2.655,121500.0,34.86,124.06,28432.05,127500.0,77400.0,1622.65,303.77,21139.71,7197.01,120.97,4.1073,2.7475,0.3009,0.07614
2019-02-15,306.28,799.03,2984.01,846.15,1119.35,166.06,170.34,1270.97,1439.66,143.36,7.98,1018.05,3702.73,276.01,130.09,768.83,299.97,121.09,828.64,828.64,1125.0,3604.7,1.000132803438673,283.98,738.66,46050.0,2775.6,25883.25,7472.41,108.22,170.42,2.68288,1.86,2.544,2.5180000000000002,2.6639999999999997,121000.0,35.22,124.8,27900.84,127500.0,73800.0,1607.95,307.88,20900.63,7236.68,121.73,4.0899,2.7964,0.3018,0.07936
2019-02-19,306.19,801.63,2983.37,849.86,1119.55,166.17,170.52,1271.98,1453.79,143.32,7.97,1016.95,3700.89,275.29,130.67,770.36,299.89,121.55,828.97,828.97,1124.7,3914.3,0.998388592890338,284.91,748.05,45950.0,2779.76,25891.32,7486.77,108.17,170.93,2.64125,1.87,2.544,2.491,2.636,119500.0,35.41,126.7,28228.13,126500.0,73700.0,1627.58,305.64,21302.65,7179.17,144.01,4.5475,3.5323,0.3229,0.0899
2019-02-20,306.96,807.68,2990.56,853.2,1126.09,166.32,171.32,1278.36,1472.74,143.66,8.0,1019.72,3712.91,276.25,131.56,775.61,300.64,121.08,833.36,833.36,1127.5,3972.4,0.9997565742159784,288.4,750.69,46900.0,2784.7,25954.44,7489.07,107.15,172.03,2.66338,1.87,2.539,2.502,2.648,119000.0,35.19,126.48,28514.05,127000.0,75700.0,1622.1,302.56,21431.49,7228.62,149.11,4.6821,3.9138,0.3317,0.09243
2019-02-21,305.62,804.17,2977.8,852.0,1121.7,166.84,170.65,1273.53,1464.6,143.02,8.0,1012.95,3697.14,276.03,130.71,769.82,299.33,120.56,830.51,830.51,1122.6,3936.6,1.0006964341895654,288.41,747.33,46950.0,2774.88,25850.63,7459.71,109.41,171.06,2.6510000000000002,1.87,2.549,2.531,2.695,120000.0,35.5,125.05,28629.92,129000.0,76700.0,1619.44,291.23,21464.23,7167.39,145.78,4.4958,3.8076,0.3205,0.08868999999999999
2019-02-22,306.11,798.21,2982.57,849.69,1123.05,167.65,170.82,1274.45,1465.66,143.28,8.0,1015.95,3703.07,275.69,130.33,765.27,299.81,120.06,830.37,830.37,1124.4,3965.2,1.0003054375299134,288.74,743.38,47150.0,2792.67,26031.81,7527.55,110.97,172.97,2.64625,1.87,2.544,2.497,2.654,121000.0,35.88,125.5,28816.3,127000.0,76700.0,1631.56,294.71,21425.51,7178.6,147.97,4.6829,3.8519,0.3209,0.09052
2019-02-25,306.47,804.48,2985.86,857.15,1125.14,167.3,171.03,1276.21,1470.56,143.44,8.01,1016.2,3707.35,276.01,130.82,771.95,300.16,120.51,833.45,833.45,1125.7,3833.7,0.9985720822206781,289.0,750.4,47350.0,2796.11,26091.95,7554.46,111.59,174.23,2.63863,1.87,2.5540000000000003,2.51,2.668,121000.0,35.62,125.37,28959.3,126000.0,75400.0,1633.0,298.77,21528.23,7183.74,138.27,4.2363,3.55,0.3273,0.08635
2019-02-26,305.13,803.45,2973.02,849.83,1120.3,167.69,170.63,1273.28,1470.32,142.8,8.0,1009.23,3691.21,275.55,130.36,771.67,298.85,120.34,830.59,830.59,1120.8,3810.3,0.997661516195682,287.89,747.09,46750.0,2793.9,26057.98,7549.3,112.36,174.33,2.62888,1.87,2.5380000000000003,2.484,2.638,122500.0,35.37,125.58,28772.06,131500.0,75200.0,1636.4,297.86,21449.39,7151.12,136.67,4.2599,3.4384,0.3164,0.08471000000000001
2019-02-27,304.47,804.45,2966.39,849.42,1118.41,167.11,170.73,1273.91,1482.59,142.48,7.99,1011.62,3682.98,275.21,130.64,770.96,298.19,120.49,830.0,830.0,1118.3,3814.6,0.9997610834736934,288.76,752.16,46750.0,2792.38,25985.16,7554.51,112.17,174.87,2.62613,1.87,2.5469999999999997,2.5,2.6860000000000004,129000.0,35.12,124.69,28757.44,129500.0,73700.0,1641.09,314.74,21556.51,7107.2,135.2,4.263,3.5055,0.3106,0.0839
2019-02-28,304.32,798.72,2965.07,850.13,1116.91,167.14,170.42,1271.5,1488.52,142.41,7.97,1007.62,3681.33,274.88,130.74,765.47,298.05,120.57,829.11,829.11,1117.8,3816.6,1.0001127177482183,283.8,731.25,45100.0,2784.49,25916.0,7532.53,112.03,173.15,2.6151299999999997,1.87,2.542,2.5180000000000002,2.717,126500.0,34.6,123.99,28633.18,133000.0,70000.0,1639.83,319.88,21385.16,7074.73,135.47,4.2229,3.5023,0.3136,0.08433
2019-03-04,304.9,795.69,2970.48,843.46,1121.64,167.49,170.77,1274.17,1481.74,142.69,7.93,1000.49,3687.64,274.86,130.74,764.44,298.61,121.05,827.75,827.75,1119.9,3715.9,1.000274767591376,282.51,748.07,44850.0,2792.81,25819.65,7577.57,112.26,175.85,2.60763,1.87,2.541,2.542,2.7239999999999998,122000.0,34.95,121.56,28959.59,138000.0,70100.0,1696.17,285.36,21822.04,7134.39,125.97,4.0919,3.2367,0.3022,0.08213999999999999
2019-03-05,306.28,797.63,2984.16,845.29,1125.9,168.0,170.94,1275.47,1482.58,143.33,7.96,1006.85,3706.02,276.04,130.0,767.7,299.97,120.4,830.53,830.53,1125.0,3857.2,0.99995706184975,280.45,747.95,44250.0,2789.65,25806.63,7576.36,111.7,175.53,2.60663,1.87,2.546,2.5469999999999997,2.719,121500.0,34.34,121.72,28961.6,135500.0,69700.0,1692.43,276.54,21726.28,7183.43,136.82,4.2701,3.7528,0.3149,0.08562
2019-03-06,306.49,797.35,2986.29,842.82,1119.86,167.89,170.56,1272.55,1481.27,143.42,7.97,1006.21,3701.46,276.2,129.9,765.09,300.19,120.9,830.21,830.21,1125.8,3863.0,1.0009244690504664,279.85,746.7,44000.0,2771.45,25673.46,7505.92,111.75,174.52,2.5945,1.87,2.5380000000000003,2.516,2.693,124500.0,34.17,121.61,29037.6,137500.0,68100.0,1668.95,276.24,21596.81,7196.0,137.62,4.2687,3.7325,0.3161,0.08461
2019-03-07,307.06,792.56,2991.59,839.04,1122.19,167.93,170.95,1275.49,1485.43,143.68,7.98,1009.53,3709.99,275.81,130.22,763.35,300.72,121.29,830.7,830.7,1127.8,3875.1,1.0002692652444765,278.87,736.83,44450.0,2748.93,25473.23,7421.46,110.39,172.5,2.6006299999999998,1.87,2.5269999999999997,2.475,2.641,125500.0,34.6,121.51,28779.45,138500.0,68100.0,1625.95,276.59,21456.01,7157.55,136.93,4.356,3.7595,0.3132,0.08513
2019-03-08,307.18,791.78,2992.76,838.85,1116.08,167.91,169.33,1263.13,1476.15,143.74,7.98,1011.16,3711.76,276.0,128.51,762.73,300.86,119.31,828.99,828.99,1128.3,3865.9,0.9996801577623934,274.84,735.97,43800.0,2743.07,25450.24,7408.14,110.51,172.91,2.5966299999999998,1.87,2.524,2.467,2.63,120000.0,34.63,122.84,28228.42,133000.0,66700.0,1620.8,284.14,21025.56,7104.31,133.85,4.1912,3.5959,0.3077,0.08621000000000001
2019-03-11,308.74,798.62,3007.96,845.2,1125.11,168.35,170.8,1274.22,1472.78,144.46,7.92,1020.38,3728.79,277.19,129.68,771.63,302.38,120.27,834.31,834.31,1134.0,3870.3,1.0007566999690285,275.06,739.09,43650.0,2783.3,25650.88,7558.06,112.83,178.9,2.60825,1.87,2.532,2.479,2.641,121000.0,35.15,122.24,28503.3,133500.0,66600.0,1670.62,290.92,21125.09,7130.62,132.99,4.1982,3.5673,0.3101,0.10192999999999999
2019-03-12,308.86,802.77,3009.12,847.05,1123.6,168.47,171.34,1278.24,1503.16,144.53,7.94,1019.45,3732.28,277.42,131.16,775.77,302.51,121.17,835.85,835.85,1134.5,3886.0,0.9982137204152822,277.73,754.76,44650.0,2791.52,25554.66,7591.03,113.62,180.91,2.59325,1.87,2.524,2.4530000000000003,2.6,125500.0,35.1,122.98,28920.87,130500.0,67700.0,1673.1,283.36,21503.69,7151.15,133.8,4.2706,3.6417,0.3103,0.10522999999999999
2019-03-13,307.28,798.78,2993.9,845.34,1120.24,167.89,170.81,1274.25,1475.94,143.79,7.91,1014.33,3712.83,276.37,130.75,774.18,300.96,120.53,832.53,832.53,1128.7,3865.1,1.000427870045254,276.0,754.89,43850.0,2810.92,25702.89,7643.4,114.5,181.71,2.61088,1.87,2.519,2.467,2.625,122500.0,34.79,123.84,28807.45,130500.0,66800.0,1690.81,288.96,21290.24,7159.19,131.97,4.2191,3.5678,0.3136,0.10902
2019-03-14,308.05,802.86,3001.33,851.33,1128.12,168.58,171.92,1282.95,1505.86,144.15,7.93,1017.4,3722.41,276.75,132.24,776.66,301.71,121.84,836.66,836.66,1131.5,3879.0,0.9987917450150228,276.64,755.42,43850.0,2808.48,25709.94,7630.91,114.59,183.73,2.61463,1.87,2.519,2.463,2.63,119000.0,34.65,122.41,28851.39,131000.0,67300.0,1686.22,289.96,21287.02,7185.43,132.45,4.295,3.574,0.3112,0.10645999999999999
2019-03-15,308.37,800.25,3004.59,849.74,1128.36,168.62,171.62,1280.63,1500.83,144.3,7.94,1013.96,3727.83,276.84,132.16,773.92,302.03,121.76,835.76,835.76,1132.7,3924.3,1.0003697624479742,279.87,748.36,44200.0,2822.48,25848.87,7688.53,115.91,186.12,2.62525,1.87,2.5180000000000002,2.4419999999999997,2.591,121000.0,34.59,122.97,29012.26,130500.0,68100.0,1712.36,275.43,21450.85,7228.28,136.75,4.4004,3.689,0.3149,0.10609
2019-03-18,309.31,804.53,3013.69,851.43,1133.72,169.05,172.38,1286.41,1510.22,144.73,7.97,1018.88,3739.02,277.67,133.15,777.43,302.94,123.0,839.91,839.91,1136.1,3990.2,0.999075218836912,279.93,753.13,43700.0,2832.94,25914.1,7714.48,117.57,188.02,2.63263,1.87,2.516,2.454,2.605,124000.0,34.73,123.04,29409.01,132000.0,67800.0,1742.15,269.49,21584.5,7299.19,137.92,4.3918,3.7077,0.3146,0.11475999999999999
2019-03-19,308.65,804.93,3008.04,849.79,1132.23,168.82,172.22,1285.22,1501.98,144.42,7.96,1017.82,3733.21,278.0,132.63,776.02,302.3,122.84,838.88,838.88,1133.7,4017.0,1.0005899852661844,279.82,748.91,43900.0,2832.57,25887.38,7723.95,117.65,186.53,2.61275,1.88,2.502,2.475,2.6180000000000003,124000.0,34.2,123.38,29466.28,130500.0,68000.0,1761.85,267.47,21566.85,7324.0,138.72,4.6001,3.7283,0.3159,0.11298
2019-03-20,307.88,801.75,3000.53,848.67,1132.2,168.3,172.07,1284.08,1500.65,144.07,7.95,1015.49,3725.83,277.39,132.64,775.01,301.55,122.89,836.9,836.9,1130.9,4041.2,0.9998836369376256,279.92,749.76,44050.0,2824.23,25745.67,7728.97,117.52,188.16,2.6069999999999998,1.88,2.471,2.398,2.525,124000.0,33.87,124.18,29320.97,128500.0,70500.0,1797.27,273.6,21608.92,7291.01,139.31,4.6516,3.7118,0.3179,0.11012999999999999
2019-03-22,306.49,800.44,2986.92,842.35,1135.05,168.48,171.6,1280.6,1477.05,143.46,7.96,1016.39,3711.47,277.12,133.21,775.06,300.19,122.7,834.7,834.7,1125.8,3990.4,0.9996892974922392,283.13,743.97,46550.0,2800.71,25502.32,7642.67,117.05,191.05,2.60988,1.88,2.457,2.319,2.437,123500.0,34.39,123.97,29113.36,127000.0,76100.0,1764.77,264.53,21627.34,7207.59,136.42,4.8561,3.6162,0.3105,0.108
2019-03-25,307.6,799.67,2996.82,841.5,1136.68,168.5,171.01,1276.17,1492.8,143.96,7.98,1026.58,3723.92,277.97,131.91,776.57,301.26,121.81,835.16,835.16,1129.8,3937.0,0.9997502515350482,277.45,727.21,45500.0,2798.36,25516.83,7637.54,117.66,188.74,2.60875,1.88,2.428,2.25,2.405,120000.0,35.15,124.92,28523.35,126000.0,72900.0,1774.26,260.42,20977.11,7177.58,134.25,4.6884,3.6501,0.303,0.1012
2019-03-26,308.97,806.91,3010.34,846.75,1143.88,168.89,172.05,1284.08,1499.26,144.63,8.0,1031.31,3740.24,278.95,133.01,784.1,302.62,122.83,840.57,840.57,1134.9,3942.8,0.9967477611457216,277.6,736.81,45250.0,2818.46,25657.73,7691.52,117.91,186.79,2.59738,1.88,2.428,2.27,2.425,118500.0,35.12,124.3,28566.91,126500.0,72700.0,1783.76,267.77,21428.39,7196.29,134.37,4.6621,3.7414,0.3029,0.10315999999999999
2019-03-27,308.21,808.04,3003.08,846.18,1139.05,168.59,170.97,1276.33,1495.67,144.24,7.99,1024.29,3729.66,278.05,132.54,782.17,301.87,122.55,837.38,837.38,1132.1,4041.7,1.001001827672302,277.28,728.45,45350.0,2805.37,25625.59,7643.38,116.77,188.47,2.6010000000000004,1.88,2.396,2.21,2.381,118500.0,35.86,123.65,28728.25,123000.0,73400.0,1765.7,274.83,21378.73,7194.19,139.65,4.7806,4.262,0.3104,0.10714000000000001
2019-03-28,308.92,803.88,3009.81,846.13,1140.86,168.78,170.96,1276.48,1493.27,144.56,7.99,1026.92,3736.5,278.62,131.43,771.71,302.56,122.28,836.92,836.92,1134.7,4025.6,0.9984412821628396,275.08,719.72,44850.0,2815.44,25717.46,7669.17,116.93,188.72,2.59175,1.87,2.396,2.2319999999999998,2.391,119500.0,35.42,121.9,28775.21,122000.0,72300.0,1773.42,278.62,21033.76,7234.33,138.15,4.7063,4.2422,0.306,0.10657
2019-03-29,309.76,805.16,3018.04,846.92,1143.63,168.74,171.12,1277.46,1485.45,144.95,7.99,1028.24,3742.52,279.01,131.7,770.97,303.39,122.45,838.78,838.78,1137.8,4102.2,1.0003007852184858,276.48,729.31,44650.0,2834.4,25928.68,7729.32,117.94,189.95,2.59975,1.87,2.401,2.266,2.407,119500.0,35.24,122.01,29051.36,124000.0,74200.0,1780.75,279.86,21205.81,7279.19,143.38,4.8742,4.3046,0.3077,0.10759
2019-04-01,309.34,807.37,3013.45,851.04,1141.58,168.69,170.81,1274.99,1479.37,144.73,7.98,1024.11,3736.19,278.29,131.81,774.37,302.93,122.36,838.6,838.6,1136.1,4145.1,0.9993801260907592,280.32,736.81,45050.0,2867.19,26258.42,7828.91,119.02,191.24,2.5955,1.86,2.416,2.3369999999999997,2.503,120500.0,35.41,121.53,29562.02,124000.0,76600.0,1814.19,289.18,21509.03,7317.38,141.5,4.8102,4.2055,0.3122,0.10892
2019-04-02,308.37,805.35,3004.27,850.85,1133.83,168.74,170.02,1269.3,1481.06,144.3,7.96,1016.7,3721.82,277.59,131.89,768.99,302.03,121.98,835.73,835.73,1132.7,4859.3,1.0000146157155552,281.72,739.57,45750.0,2867.24,26179.13,7848.69,119.19,194.02,2.60238,1.86,2.406,2.302,2.472,119000.0,35.39,121.98,29624.67,124500.0,76400.0,1813.98,285.88,21505.31,7391.12,163.47,5.4282,5.0222,0.3504,0.1212
2019-04-03,309.22,802.1,3012.49,851.3,1137.96,168.97,170.48,1272.61,1491.19,144.7,7.99,1020.26,3728.95,278.04,132.08,766.89,302.84,121.8,837.92,837.92,1135.8,4968.7,1.00316481377774,285.65,749.3,46600.0,2873.4,26218.13,7895.55,119.97,195.35,2.59775,1.86,2.4130000000000003,2.3409999999999997,2.528,124000.0,35.75,121.8,29986.39,122000.0,79900.0,1820.7,291.81,21713.21,7418.28,160.34,5.4189,5.2144,0.3401,0.12057000000000001
2019-04-04,308.97,808.11,3010.19,850.65,1137.74,168.96,170.96,1276.2,1495.46,144.59,7.98,1018.26,3728.32,278.23,132.56,770.26,302.61,122.57,838.68,838.68,1134.9,4902.4,1.003109968437755,286.15,751.58,46950.0,2879.39,26384.63,7891.78,119.36,195.69,2.5886299999999998,1.85,2.411,2.339,2.513,123500.0,36.52,122.11,29936.32,122500.0,78400.0,1818.86,267.78,21724.95,7401.94,157.43,5.3378,5.0645,0.33,0.11805999999999998
2019-04-08,309.39,807.47,3010.09,849.74,1136.57,169.27,170.77,1274.87,1481.58,144.77,8.05,1017.5,3730.67,277.95,132.0,765.14,303.0,122.26,838.8,838.8,1136.4,5245.2,1.0033056807045502,286.38,751.92,46650.0,2895.77,26341.02,7953.88,119.93,200.1,2.5839999999999996,1.84,2.4290000000000003,2.36,2.52,128000.0,37.07,122.51,30077.15,121500.0,77900.0,1849.86,273.2,21761.65,7451.89,179.16,7.1342,5.5048,0.3557,0.1305
2019-04-09,310.74,813.08,3027.51,857.45,1142.37,169.76,172.1,1284.93,1490.95,145.46,8.06,1024.09,3749.06,278.56,133.43,769.3,304.33,123.16,842.58,842.58,1141.4,5158.4,1.003953076887487,286.71,756.81,46650.0,2878.2,26150.58,7909.28,119.28,199.5,2.58125,1.84,2.423,2.35,2.502,127000.0,36.6,123.15,30157.49,121500.0,77800.0,1835.84,272.31,21802.59,7425.57,175.09,6.9363,5.5198,0.3472,0.126
2019-04-10,311.12,814.3,3031.22,857.41,1143.31,170.06,172.45,1287.42,1491.98,145.75,8.09,1028.21,3753.78,279.14,133.54,770.93,304.7,123.48,844.2,844.2,1142.8,5307.8,1.0033883223150384,287.92,760.15,46700.0,2888.21,26157.16,7964.24,120.19,200.62,2.6035,1.84,2.4130000000000003,2.3209999999999997,2.465,127500.0,36.99,123.53,30119.56,122000.0,78600.0,1847.33,276.06,21687.57,7421.91,177.37,7.023,5.8374,0.353,0.12637
2019-04-11,310.69,817.96,3026.98,856.92,1138.64,169.89,172.37,1286.87,1493.77,145.63,8.07,1028.71,3747.17,277.83,134.36,772.14,304.29,123.22,844.27,844.27,1141.2,5022.6,1.0011428213193645,287.42,766.49,46250.0,2888.32,26143.05,7947.36,120.33,198.95,2.59675,1.84,2.42,2.358,2.499,128000.0,37.37,121.95,29839.45,121500.0,78400.0,1844.07,268.42,21711.38,7417.95,164.36,6.2418,5.2808,0.3271,0.11483
2019-04-12,310.14,811.51,3021.67,851.87,1135.96,169.61,171.83,1282.74,1487.45,145.26,8.06,1020.56,3740.6,276.91,133.51,766.23,303.76,122.71,840.03,840.03,1139.2,5054.2,1.0022532735289993,288.37,767.85,46850.0,2907.41,26412.3,7984.16,120.95,198.87,2.6010000000000004,1.84,2.436,2.3930000000000002,2.562,126500.0,37.48,121.83,29909.76,119500.0,78100.0,1843.06,267.7,21870.56,7437.06,163.47,6.3226,5.3352,0.3234,0.11385
2019-04-15,310.5,817.91,3025.12,855.3,1137.71,169.48,172.71,1289.16,1491.77,145.43,8.09,1018.17,3744.87,277.19,134.38,772.0,304.11,123.12,843.13,843.13,1140.5,5032.3,1.005068794956038,289.38,766.75,47050.0,2905.58,26384.77,7976.01,121.05,199.23,2.588,1.84,2.436,2.394,2.556,125500.0,37.6,121.6,29810.72,119500.0,79700.0,1844.87,266.38,22169.11,7436.87,160.17,6.1669,5.3352,0.3191,0.11364
2019-04-16,308.7,813.18,3007.61,847.87,1129.38,168.96,171.76,1281.7,1485.35,144.62,8.06,1012.55,3729.08,275.92,133.47,767.03,302.35,122.33,838.16,838.16,1133.9,5180.9,1.0009390274419792,290.62,765.02,47250.0,2907.06,26452.66,8000.23,120.77,199.25,2.60088,1.84,2.4459999999999997,2.414,2.592,128500.0,37.79,120.51,30129.87,119500.0,80400.0,1863.04,273.36,22221.66,7469.92,165.65,6.2416,5.4921,0.3241,0.11392999999999999
2019-04-17,309.19,813.73,3012.39,849.82,1127.02,169.26,171.65,1281.3,1481.29,144.8,8.06,1013.97,3735.0,274.79,133.69,760.92,302.83,122.62,838.22,838.22,1135.7,5208.3,1.0041212294923496,290.33,766.89,47050.0,2900.45,26449.54,7996.08,121.77,203.13,2.5915,1.84,2.4459999999999997,2.404,2.594,131000.0,37.9,120.28,30124.68,119500.0,80200.0,1864.82,271.23,22277.97,7471.32,165.9,6.1869,5.4181,0.3341,0.11588
2019-04-18,309.3,815.04,3013.45,851.07,1124.24,169.49,171.93,1283.62,1481.3,144.81,8.07,1013.97,3735.94,274.79,133.78,764.03,302.95,122.87,840.03,840.03,1136.1,5264.7,1.0032933440348484,285.82,753.52,45600.0,2905.03,26559.54,7998.06,123.37,203.86,2.58113,1.84,2.443,2.38,2.56,134000.0,38.3,120.37,29963.26,118000.0,79200.0,1861.69,273.26,22090.12,7459.88,173.33,6.3196,5.4676,0.3352,0.11659000000000001
2019-04-23,310.58,814.25,3025.91,855.11,1123.39,170.04,172.04,1284.6,1480.93,145.42,8.11,1019.07,3752.01,276.06,134.32,762.28,304.2,122.66,841.27,841.27,1140.8,5511.6,1.0035225113161526,286.47,761.42,45200.0,2933.68,26656.39,8120.82,125.44,207.48,2.58025,1.84,2.437,2.364,2.569,136000.0,38.43,120.12,29963.24,120500.0,81000.0,1923.77,263.9,22259.74,7523.07,169.95,5.8811,5.1095,0.3182,0.10947
2019-04-24,310.66,810.12,3026.71,849.79,1118.51,169.84,171.51,1280.6,1476.18,145.5,8.11,1020.07,3751.03,276.46,133.42,759.4,304.28,121.91,840.87,840.87,1141.1,5415.6,1.0058165551487162,283.7,757.82,44750.0,2927.25,26597.05,8102.02,125.01,207.16,2.58638,1.84,2.425,2.32,2.5180000000000002,138500.0,38.54,120.47,29805.83,121000.0,78500.0,1901.75,258.66,22200.0,7471.75,165.22,5.5545,4.7826,0.2995,0.10236
2019-04-25,312.24,804.15,3042.09,849.87,1124.08,170.65,171.35,1279.42,1480.07,146.24,8.14,1022.6,3769.1,277.87,132.7,756.04,305.83,121.6,841.79,841.79,1146.9,5209.1,1.006908134866511,282.83,750.43,44650.0,2926.17,26462.08,8118.68,129.15,205.28,2.58238,1.84,2.427,2.332,2.5340000000000003,138000.0,37.73,120.57,29549.8,120500.0,80200.0,1902.25,247.63,22307.58,7434.13,155.18,5.4318,4.6094,0.2915,0.09924
2019-04-26,315.46,813.29,3073.07,859.6,1135.92,171.88,172.85,1290.44,1494.67,147.72,8.17,1038.77,3806.25,280.15,133.68,768.57,308.97,121.54,850.39,850.39,1158.7,5298.3,0.9956887758490424,281.34,741.0,44850.0,2939.88,26543.33,8146.4,129.89,204.3,2.58275,1.83,2.411,2.286,2.5,135500.0,37.69,121.37,29605.01,118000.0,78600.0,1950.63,235.14,22258.73,7428.19,157.97,5.4795,4.7941,0.3032,0.09998
